ID,crime id,month,reported by,falls within,longitude,latitude,location,lsoa code,lsoa name,crime type,last outcome category,type,date,part of a policing operation,policing operation,gender,age range,self-defined ethnicity,officer-defined ethnicity,legislation,object of search,outcome,outcome linked to object of search,removal of more than just outer clothing,all ages,13,14,15,16,17,18,19,20,25,30,35,40,45,50,60,70,80,90+
1330,,2017-02,Greater Manchester Police,Greater Manchester Police,-2.383258,53.521209,On or near Spring Clough Avenue,E01005711,Salford 007A,Anti-social behaviour,,Person search,2018-01-29T03:30:00+00:00,False,,Female,over 34,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Nothing found - no further action,,False,1436,21,14,14,13,17,14,18,16,20,20,26,12,16,21,16,29,15,4
1331,,2017-06,Greater Manchester Police,Greater Manchester Police,-2.383258,53.521209,On or near Spring Clough Avenue,E01005711,Salford 007A,Anti-social behaviour,,Person search,2018-01-29T03:30:00+00:00,False,,Female,over 34,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Nothing found - no further action,,False,1436,21,14,14,13,17,14,18,16,20,20,26,12,16,21,16,29,15,4
1332,,2017-09,Greater Manchester Police,Greater Manchester Police,-2.383258,53.521209,On or near Spring Clough Avenue,E01005711,Salford 007A,Anti-social behaviour,,Person search,2018-01-29T03:30:00+00:00,False,,Female,over 34,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Nothing found - no further action,,False,1436,21,14,14,13,17,14,18,16,20,20,26,12,16,21,16,29,15,4
1333,,2017-02,Greater Manchester Police,Greater Manchester Police,-2.391384,53.517596,On or near Birch Road,E01005714,Salford 007D,Anti-social behaviour,,Person and Vehicle search,2017-09-07T23:45:00+00:00,False,,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,,False,1513,21,20,16,14,17,22,15,11,22,24,17,7,20,34,22,23,10,8
1334,,2017-04,Greater Manchester Police,Greater Manchester Police,-2.391384,53.517596,On or near Birch Road,E01005714,Salford 007D,Anti-social behaviour,,Person and Vehicle search,2017-09-07T23:45:00+00:00,False,,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,,False,1513,21,20,16,14,17,22,15,11,22,24,17,7,20,34,22,23,10,8
1335,,2017-05,Greater Manchester Police,Greater Manchester Police,-2.391384,53.517596,On or near Birch Road,E01005714,Salford 007D,Anti-social behaviour,,Person and Vehicle search,2017-09-07T23:45:00+00:00,False,,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,,False,1513,21,20,16,14,17,22,15,11,22,24,17,7,20,34,22,23,10,8
1336,,2017-12,Greater Manchester Police,Greater Manchester Police,-2.391384,53.517596,On or near Birch Road,E01005714,Salford 007D,Anti-social behaviour,,Person and Vehicle search,2017-09-07T23:45:00+00:00,False,,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,,False,1513,21,20,16,14,17,22,15,11,22,24,17,7,20,34,22,23,10,8
1337,,2018-04,Greater Manchester Police,Greater Manchester Police,-2.391384,53.517596,On or near Birch Road,E01005714,Salford 007D,Anti-social behaviour,,Person and Vehicle search,2017-09-07T23:45:00+00:00,False,,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,,False,1513,21,20,16,14,17,22,15,11,22,24,17,7,20,34,22,23,10,8
1338,,2018-06,Greater Manchester Police,Greater Manchester Police,-2.391384,53.517596,On or near Birch Road,E01005714,Salford 007D,Anti-social behaviour,,Person and Vehicle search,2017-09-07T23:45:00+00:00,False,,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,,False,1513,21,20,16,14,17,22,15,11,22,24,17,7,20,34,22,23,10,8
1339,,2018-07,Greater Manchester Police,Greater Manchester Police,-2.391384,53.517596,On or near Birch Road,E01005714,Salford 007D,Anti-social behaviour,,Person and Vehicle search,2017-09-07T23:45:00+00:00,False,,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,,False,1513,21,20,16,14,17,22,15,11,22,24,17,7,20,34,22,23,10,8
1340,,2018-02,Greater Manchester Police,Greater Manchester Police,-2.389291,53.5179,On or near Laburnum Road,E01005714,Salford 007D,Anti-social behaviour,,Person search,2018-02-02T19:00:00+00:00,False,,Male,10-17,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,,False,1513,21,20,16,14,17,22,15,11,22,24,17,7,20,34,22,23,10,8
1341,,2017-01,Greater Manchester Police,Greater Manchester Police,-2.401019,53.517358,On or near Rutland Road,E01005715,Salford 007E,Anti-social behaviour,,Person search,2018-05-25T22:00:00+00:00,False,,Male,10-17,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,,False,1625,13,16,16,13,12,20,15,17,14,20,18,19,17,28,24,21,17,23
1342,,2017-04,Greater Manchester Police,Greater Manchester Police,-2.401019,53.517358,On or near Rutland Road,E01005715,Salford 007E,Anti-social behaviour,,Person search,2018-05-25T22:00:00+00:00,False,,Male,10-17,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,,False,1625,13,16,16,13,12,20,15,17,14,20,18,19,17,28,24,21,17,23
1343,,2017-09,Greater Manchester Police,Greater Manchester Police,-2.401019,53.517358,On or near Rutland Road,E01005715,Salford 007E,Anti-social behaviour,,Person search,2018-05-25T22:00:00+00:00,False,,Male,10-17,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,,False,1625,13,16,16,13,12,20,15,17,14,20,18,19,17,28,24,21,17,23
1344,,2017-11,Greater Manchester Police,Greater Manchester Police,-2.401019,53.517358,On or near Rutland Road,E01005715,Salford 007E,Anti-social behaviour,,Person search,2018-05-25T22:00:00+00:00,False,,Male,10-17,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,,False,1625,13,16,16,13,12,20,15,17,14,20,18,19,17,28,24,21,17,23
1345,,2017-12,Greater Manchester Police,Greater Manchester Police,-2.401019,53.517358,On or near Rutland Road,E01005715,Salford 007E,Anti-social behaviour,,Person search,2018-05-25T22:00:00+00:00,False,,Male,10-17,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,,False,1625,13,16,16,13,12,20,15,17,14,20,18,19,17,28,24,21,17,23
1346,,2018-02,Greater Manchester Police,Greater Manchester Police,-2.401019,53.517358,On or near Rutland Road,E01005715,Salford 007E,Anti-social behaviour,,Person search,2018-05-25T22:00:00+00:00,False,,Male,10-17,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,,False,1625,13,16,16,13,12,20,15,17,14,20,18,19,17,28,24,21,17,23
1347,,2018-03,Greater Manchester Police,Greater Manchester Police,-2.401019,53.517358,On or near Rutland Road,E01005715,Salford 007E,Anti-social behaviour,,Person search,2018-05-25T22:00:00+00:00,False,,Male,10-17,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,,False,1625,13,16,16,13,12,20,15,17,14,20,18,19,17,28,24,21,17,23
1348,,2017-08,Greater Manchester Police,Greater Manchester Police,-2.412244,53.508529,On or near Ellenbrook Road,E01005716,Salford 013A,Anti-social behaviour,,Person search,2018-08-16T14:45:00+00:00,False,,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,,False,1703,16,18,17,21,17,17,20,20,19,15,25,19,24,26,12,20,12,13
1349,,2017-08,Greater Manchester Police,Greater Manchester Police,-2.412244,53.508529,On or near Ellenbrook Road,E01005716,Salford 013A,Anti-social behaviour,,Person search,2018-08-16T14:48:00+00:00,False,,Male,10-17,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,,True,1703,16,18,17,21,17,17,20,20,19,15,25,19,24,26,12,20,12,13
1350,,2017-05,Greater Manchester Police,Greater Manchester Police,-2.399929,53.523276,On or near Mayfield Avenue,E01005718,Salford 007F,Anti-social behaviour,,Person search,2017-04-22T21:55:00+00:00,False,,Male,25-34,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Anything to threaten or harm anyone,Nothing found - no further action,,False,1621,12,16,13,16,17,13,15,15,15,28,20,11,23,26,20,16,13,11
1351,,2017-11,Greater Manchester Police,Greater Manchester Police,-2.399929,53.523276,On or near Mayfield Avenue,E01005718,Salford 007F,Anti-social behaviour,,Person search,2017-04-22T21:55:00+00:00,False,,Male,25-34,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Anything to threaten or harm anyone,Nothing found - no further action,,False,1621,12,16,13,16,17,13,15,15,15,28,20,11,23,26,20,16,13,11
1352,,2018-06,Greater Manchester Police,Greater Manchester Police,-2.399929,53.523276,On or near Mayfield Avenue,E01005718,Salford 007F,Anti-social behaviour,,Person search,2017-04-22T21:55:00+00:00,False,,Male,25-34,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Anything to threaten or harm anyone,Nothing found - no further action,,False,1621,12,16,13,16,17,13,15,15,15,28,20,11,23,26,20,16,13,11
1353,,2018-07,Greater Manchester Police,Greater Manchester Police,-2.399929,53.523276,On or near Mayfield Avenue,E01005718,Salford 007F,Anti-social behaviour,,Person search,2017-04-22T21:55:00+00:00,False,,Male,25-34,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Anything to threaten or harm anyone,Nothing found - no further action,,False,1621,12,16,13,16,17,13,15,15,15,28,20,11,23,26,20,16,13,11
1354,,2017-04,Greater Manchester Police,Greater Manchester Police,-2.326024,53.488571,On or near Park Place,E01005719,Salford 021C,Anti-social behaviour,,Person search,2017-01-01T21:35:00+00:00,True,,Female,over 34,White - Any other White ethnic background (W9),White,Police and Criminal Evidence Act 1984 (section 1),Anything to threaten or harm anyone,Nothing found - no further action,,False,2200,11,14,14,16,23,13,21,22,71,46,37,26,21,17,22,16,8,19
1355,,2017-05,Greater Manchester Police,Greater Manchester Police,-2.326024,53.488571,On or near Park Place,E01005719,Salford 021C,Anti-social behaviour,,Person search,2017-01-01T21:35:00+00:00,True,,Female,over 34,White - Any other White ethnic background (W9),White,Police and Criminal Evidence Act 1984 (section 1),Anything to threaten or harm anyone,Nothing found - no further action,,False,2200,11,14,14,16,23,13,21,22,71,46,37,26,21,17,22,16,8,19
1356,,2017-09,Greater Manchester Police,Greater Manchester Police,-2.326024,53.488571,On or near Park Place,E01005719,Salford 021C,Anti-social behaviour,,Person search,2017-01-01T21:35:00+00:00,True,,Female,over 34,White - Any other White ethnic background (W9),White,Police and Criminal Evidence Act 1984 (section 1),Anything to threaten or harm anyone,Nothing found - no further action,,False,2200,11,14,14,16,23,13,21,22,71,46,37,26,21,17,22,16,8,19
1357,,2018-04,Greater Manchester Police,Greater Manchester Police,-2.326024,53.488571,On or near Park Place,E01005719,Salford 021C,Anti-social behaviour,,Person search,2017-01-01T21:35:00+00:00,True,,Female,over 34,White - Any other White ethnic background (W9),White,Police and Criminal Evidence Act 1984 (section 1),Anything to threaten or harm anyone,Nothing found - no further action,,False,2200,11,14,14,16,23,13,21,22,71,46,37,26,21,17,22,16,8,19
1358,,2017-01,Greater Manchester Police,Greater Manchester Police,-2.324575,53.486211,On or near Parking Area,E01005719,Salford 021C,Anti-social behaviour,,Person search,2017-04-14T12:20:00+00:00,False,,Male,over 34,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Nothing found - no further action,,True,2200,11,14,14,16,23,13,21,22,71,46,37,26,21,17,22,16,8,19
1359,,2017-05,Greater Manchester Police,Greater Manchester Police,-2.324575,53.486211,On or near Parking Area,E01005719,Salford 021C,Anti-social behaviour,,Person search,2017-04-14T12:20:00+00:00,False,,Male,over 34,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Nothing found - no further action,,True,2200,11,14,14,16,23,13,21,22,71,46,37,26,21,17,22,16,8,19
1360,,2017-10,Greater Manchester Police,Greater Manchester Police,-2.324575,53.486211,On or near Parking Area,E01005719,Salford 021C,Anti-social behaviour,,Person search,2017-04-14T12:20:00+00:00,False,,Male,over 34,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Nothing found - no further action,,True,2200,11,14,14,16,23,13,21,22,71,46,37,26,21,17,22,16,8,19
1361,,2017-01,Greater Manchester Police,Greater Manchester Police,-2.324575,53.486211,On or near Parking Area,E01005719,Salford 021C,Anti-social behaviour,,Person search,2018-10-10T21:00:00+00:00,False,,Female,over 34,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,False,2200,11,14,14,16,23,13,21,22,71,46,37,26,21,17,22,16,8,19
1362,,2017-05,Greater Manchester Police,Greater Manchester Police,-2.324575,53.486211,On or near Parking Area,E01005719,Salford 021C,Anti-social behaviour,,Person search,2018-10-10T21:00:00+00:00,False,,Female,over 34,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,False,2200,11,14,14,16,23,13,21,22,71,46,37,26,21,17,22,16,8,19
1363,,2017-10,Greater Manchester Police,Greater Manchester Police,-2.324575,53.486211,On or near Parking Area,E01005719,Salford 021C,Anti-social behaviour,,Person search,2018-10-10T21:00:00+00:00,False,,Female,over 34,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,False,2200,11,14,14,16,23,13,21,22,71,46,37,26,21,17,22,16,8,19
1364,,2017-03,Greater Manchester Police,Greater Manchester Police,-2.326929,53.488596,On or near Devon Close,E01005719,Salford 021C,Anti-social behaviour,,Person search,2018-10-27T21:15:00+00:00,False,,Male,over 34,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Arrest,False,False,2200,11,14,14,16,23,13,21,22,71,46,37,26,21,17,22,16,8,19
1365,,2017-04,Greater Manchester Police,Greater Manchester Police,-2.326929,53.488596,On or near Devon Close,E01005719,Salford 021C,Anti-social behaviour,,Person search,2018-10-27T21:15:00+00:00,False,,Male,over 34,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Arrest,False,False,2200,11,14,14,16,23,13,21,22,71,46,37,26,21,17,22,16,8,19
1366,,2017-09,Greater Manchester Police,Greater Manchester Police,-2.326929,53.488596,On or near Devon Close,E01005719,Salford 021C,Anti-social behaviour,,Person search,2018-10-27T21:15:00+00:00,False,,Male,over 34,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Arrest,False,False,2200,11,14,14,16,23,13,21,22,71,46,37,26,21,17,22,16,8,19
1367,,2017-10,Greater Manchester Police,Greater Manchester Police,-2.326929,53.488596,On or near Devon Close,E01005719,Salford 021C,Anti-social behaviour,,Person search,2018-10-27T21:15:00+00:00,False,,Male,over 34,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Arrest,False,False,2200,11,14,14,16,23,13,21,22,71,46,37,26,21,17,22,16,8,19
1368,,2017-11,Greater Manchester Police,Greater Manchester Police,-2.326929,53.488596,On or near Devon Close,E01005719,Salford 021C,Anti-social behaviour,,Person search,2018-10-27T21:15:00+00:00,False,,Male,over 34,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Arrest,False,False,2200,11,14,14,16,23,13,21,22,71,46,37,26,21,17,22,16,8,19
1369,,2018-02,Greater Manchester Police,Greater Manchester Police,-2.326929,53.488596,On or near Devon Close,E01005719,Salford 021C,Anti-social behaviour,,Person search,2018-10-27T21:15:00+00:00,False,,Male,over 34,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Arrest,False,False,2200,11,14,14,16,23,13,21,22,71,46,37,26,21,17,22,16,8,19
1370,,2018-06,Greater Manchester Police,Greater Manchester Police,-2.326929,53.488596,On or near Devon Close,E01005719,Salford 021C,Anti-social behaviour,,Person search,2018-10-27T21:15:00+00:00,False,,Male,over 34,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Arrest,False,False,2200,11,14,14,16,23,13,21,22,71,46,37,26,21,17,22,16,8,19
1371,,2018-11,Greater Manchester Police,Greater Manchester Police,-2.326929,53.488596,On or near Devon Close,E01005719,Salford 021C,Anti-social behaviour,,Person search,2018-10-27T21:15:00+00:00,False,,Male,over 34,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Arrest,False,False,2200,11,14,14,16,23,13,21,22,71,46,37,26,21,17,22,16,8,19
1372,,2017-01,Greater Manchester Police,Greater Manchester Police,-2.324575,53.486211,On or near Parking Area,E01005719,Salford 021C,Anti-social behaviour,,Person search,2018-11-01T14:16:00+00:00,False,,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,,False,2200,11,14,14,16,23,13,21,22,71,46,37,26,21,17,22,16,8,19
1373,,2017-05,Greater Manchester Police,Greater Manchester Police,-2.324575,53.486211,On or near Parking Area,E01005719,Salford 021C,Anti-social behaviour,,Person search,2018-11-01T14:16:00+00:00,False,,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,,False,2200,11,14,14,16,23,13,21,22,71,46,37,26,21,17,22,16,8,19
1374,,2017-10,Greater Manchester Police,Greater Manchester Police,-2.324575,53.486211,On or near Parking Area,E01005719,Salford 021C,Anti-social behaviour,,Person search,2018-11-01T14:16:00+00:00,False,,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,,False,2200,11,14,14,16,23,13,21,22,71,46,37,26,21,17,22,16,8,19
1375,,2018-03,Greater Manchester Police,Greater Manchester Police,-2.304586,53.485446,On or near Chandos Grove,E01005720,Salford 021D,Anti-social behaviour,,Person search,2017-04-02T14:50:00+00:00,False,,Male,25-34,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Anything to threaten or harm anyone,Nothing found - no further action,,False,2999,30,24,27,18,20,28,31,49,100,74,63,33,32,24,16,18,8,7
1376,,2018-03,Greater Manchester Police,Greater Manchester Police,-2.309248,53.482027,On or near Hessel Street,E01005720,Salford 021D,Anti-social behaviour,,Person search,2017-07-27T23:35:00+00:00,True,,Male,,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,,False,2999,30,24,27,18,20,28,31,49,100,74,63,33,32,24,16,18,8,7
1377,,2017-05,Greater Manchester Police,Greater Manchester Police,-2.310602,53.477646,On or near Pacific Way,E01005720,Salford 021D,Anti-social behaviour,,Person search,2018-07-17T20:35:00+00:00,False,,Male,25-34,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,,False,2999,30,24,27,18,20,28,31,49,100,74,63,33,32,24,16,18,8,7
1378,,2017-11,Greater Manchester Police,Greater Manchester Police,-2.310602,53.477646,On or near Pacific Way,E01005720,Salford 021D,Anti-social behaviour,,Person search,2018-07-17T20:35:00+00:00,False,,Male,25-34,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,,False,2999,30,24,27,18,20,28,31,49,100,74,63,33,32,24,16,18,8,7
1379,,2018-02,Greater Manchester Police,Greater Manchester Police,-2.309536,53.486359,On or near Sports/Recreation Area,E01005720,Salford 021D,Anti-social behaviour,,Person search,2018-10-01T17:55:00+00:00,False,,Male,18-24,Other ethnic group - Not stated,Black,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,,False,2999,30,24,27,18,20,28,31,49,100,74,63,33,32,24,16,18,8,7
1380,,2017-06,Greater Manchester Police,Greater Manchester Police,-2.306872,53.482672,On or near Belmont Street,E01005720,Salford 021D,Anti-social behaviour,,Person search,2018-12-07T04:10:00+00:00,False,,,over 34,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,,False,2999,30,24,27,18,20,28,31,49,100,74,63,33,32,24,16,18,8,7
1381,,2017-09,Greater Manchester Police,Greater Manchester Police,-2.306872,53.482672,On or near Belmont Street,E01005720,Salford 021D,Anti-social behaviour,,Person search,2018-12-07T04:10:00+00:00,False,,,over 34,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,,False,2999,30,24,27,18,20,28,31,49,100,74,63,33,32,24,16,18,8,7
1382,,2017-11,Greater Manchester Police,Greater Manchester Police,-2.306872,53.482672,On or near Belmont Street,E01005720,Salford 021D,Anti-social behaviour,,Person search,2018-12-07T04:10:00+00:00,False,,,over 34,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,,False,2999,30,24,27,18,20,28,31,49,100,74,63,33,32,24,16,18,8,7
1383,,2018-11,Greater Manchester Police,Greater Manchester Police,-2.306872,53.482672,On or near Belmont Street,E01005720,Salford 021D,Anti-social behaviour,,Person search,2018-12-07T04:10:00+00:00,False,,,over 34,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,,False,2999,30,24,27,18,20,28,31,49,100,74,63,33,32,24,16,18,8,7
1384,,2017-02,Greater Manchester Police,Greater Manchester Police,-2.312821,53.488472,On or near Shipley Avenue,E01005722,Salford 021E,Anti-social behaviour,,Person search,2017-10-31T02:40:00+00:00,True,,Male,over 34,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Nothing found - no further action,,False,1836,23,29,28,28,26,35,36,20,29,31,36,24,32,19,16,14,13,9
1385,,2018-05,Greater Manchester Police,Greater Manchester Police,-2.312821,53.488472,On or near Shipley Avenue,E01005722,Salford 021E,Anti-social behaviour,,Person search,2017-10-31T02:40:00+00:00,True,,Male,over 34,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Nothing found - no further action,,False,1836,23,29,28,28,26,35,36,20,29,31,36,24,32,19,16,14,13,9
1386,,2018-09,Greater Manchester Police,Greater Manchester Police,-2.312821,53.488472,On or near Shipley Avenue,E01005722,Salford 021E,Anti-social behaviour,,Person search,2017-10-31T02:40:00+00:00,True,,Male,over 34,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Nothing found - no further action,,False,1836,23,29,28,28,26,35,36,20,29,31,36,24,32,19,16,14,13,9
1387,,2017-08,Greater Manchester Police,Greater Manchester Police,-2.309447,53.484553,On or near Myrtleleaf Grove,E01005722,Salford 021E,Anti-social behaviour,,Person search,2018-08-28T21:05:00+00:00,False,,,,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,,False,1836,23,29,28,28,26,35,36,20,29,31,36,24,32,19,16,14,13,9
1388,,2018-03,Greater Manchester Police,Greater Manchester Police,-2.309447,53.484553,On or near Myrtleleaf Grove,E01005722,Salford 021E,Anti-social behaviour,,Person search,2018-08-28T21:05:00+00:00,False,,,,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,,False,1836,23,29,28,28,26,35,36,20,29,31,36,24,32,19,16,14,13,9
1389,,2017-08,Greater Manchester Police,Greater Manchester Police,-2.309447,53.484553,On or near Myrtleleaf Grove,E01005722,Salford 021E,Anti-social behaviour,,Person search,2018-08-28T21:05:00+00:00,False,,Male,10-17,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,,False,1836,23,29,28,28,26,35,36,20,29,31,36,24,32,19,16,14,13,9
1390,,2018-03,Greater Manchester Police,Greater Manchester Police,-2.309447,53.484553,On or near Myrtleleaf Grove,E01005722,Salford 021E,Anti-social behaviour,,Person search,2018-08-28T21:05:00+00:00,False,,Male,10-17,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,,False,1836,23,29,28,28,26,35,36,20,29,31,36,24,32,19,16,14,13,9
1391,,2017-01,Greater Manchester Police,Greater Manchester Police,-2.309023,53.488383,On or near Hathersage Avenue,E01005722,Salford 021E,Anti-social behaviour,,Person search,2018-10-01T17:45:00+00:00,False,,Male,18-24,Black/African/Caribbean/Black British - African,Black,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,,False,1836,23,29,28,28,26,35,36,20,29,31,36,24,32,19,16,14,13,9
1392,,2017-04,Greater Manchester Police,Greater Manchester Police,-2.309023,53.488383,On or near Hathersage Avenue,E01005722,Salford 021E,Anti-social behaviour,,Person search,2018-10-01T17:45:00+00:00,False,,Male,18-24,Black/African/Caribbean/Black British - African,Black,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,,False,1836,23,29,28,28,26,35,36,20,29,31,36,24,32,19,16,14,13,9
1393,,2017-06,Greater Manchester Police,Greater Manchester Police,-2.309023,53.488383,On or near Hathersage Avenue,E01005722,Salford 021E,Anti-social behaviour,,Person search,2018-10-01T17:45:00+00:00,False,,Male,18-24,Black/African/Caribbean/Black British - African,Black,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,,False,1836,23,29,28,28,26,35,36,20,29,31,36,24,32,19,16,14,13,9
1394,,2017-07,Greater Manchester Police,Greater Manchester Police,-2.309023,53.488383,On or near Hathersage Avenue,E01005722,Salford 021E,Anti-social behaviour,,Person search,2018-10-01T17:45:00+00:00,False,,Male,18-24,Black/African/Caribbean/Black British - African,Black,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,,False,1836,23,29,28,28,26,35,36,20,29,31,36,24,32,19,16,14,13,9
1395,,2017-08,Greater Manchester Police,Greater Manchester Police,-2.309023,53.488383,On or near Hathersage Avenue,E01005722,Salford 021E,Anti-social behaviour,,Person search,2018-10-01T17:45:00+00:00,False,,Male,18-24,Black/African/Caribbean/Black British - African,Black,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,,False,1836,23,29,28,28,26,35,36,20,29,31,36,24,32,19,16,14,13,9
