crime id,month,reported by,falls within,longitude,latitude,location,lsoa code,lsoa name,crime type,last outcome category,type,date,part of a policing operation,policing operation,gender,age range,self-defined ethnicity,officer-defined ethnicity,legislation,object of search,outcome,outcome linked to object of search,removal of more than just outer clothing,all ages,13,14,15,16,17,18,19,20,25,30,35,40,45,50,60,70,80,90+
,2018-06,Greater Manchester Police,Greater Manchester Police,-2.425043,53.530829,On or near Supermarket,E01005660,Salford 001B,Anti-social behaviour,,Person and Vehicle search,2018-09-07T13:30:00+00:00,False,,Female,over 34,White - Gypsy or Irish Traveller,White,Firearms Act 1968 (section 47),Firearms,A no further action disposal,,False,1835,36,28,27,24,25,24,32,21,19,33,25,13,24,20,24,15,6,13
,2018-07,Greater Manchester Police,Greater Manchester Police,-2.425043,53.530829,On or near Supermarket,E01005660,Salford 001B,Anti-social behaviour,,Person and Vehicle search,2018-09-07T13:30:00+00:00,False,,Female,over 34,White - Gypsy or Irish Traveller,White,Firearms Act 1968 (section 47),Firearms,A no further action disposal,,False,1835,36,28,27,24,25,24,32,21,19,33,25,13,24,20,24,15,6,13
,2018-09,Greater Manchester Police,Greater Manchester Police,-2.425043,53.530829,On or near Supermarket,E01005660,Salford 001B,Anti-social behaviour,,Person and Vehicle search,2018-09-07T13:30:00+00:00,False,,Female,over 34,White - Gypsy or Irish Traveller,White,Firearms Act 1968 (section 47),Firearms,A no further action disposal,,False,1835,36,28,27,24,25,24,32,21,19,33,25,13,24,20,24,15,6,13
,2017-01,Greater Manchester Police,Greater Manchester Police,-2.420776,53.529577,On or near County Road,E01005660,Salford 001B,Anti-social behaviour,,Person search,2017-09-26T19:50:00+00:00,False,,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),Articles for use in criminal damage,Nothing found - no further action,,False,1835,36,28,27,24,25,24,32,21,19,33,25,13,24,20,24,15,6,13
,2017-10,Greater Manchester Police,Greater Manchester Police,-2.420776,53.529577,On or near County Road,E01005660,Salford 001B,Anti-social behaviour,,Person search,2017-09-26T19:50:00+00:00,False,,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),Articles for use in criminal damage,Nothing found - no further action,,False,1835,36,28,27,24,25,24,32,21,19,33,25,13,24,20,24,15,6,13
,2017-11,Greater Manchester Police,Greater Manchester Police,-2.420776,53.529577,On or near County Road,E01005660,Salford 001B,Anti-social behaviour,,Person search,2017-09-26T19:50:00+00:00,False,,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),Articles for use in criminal damage,Nothing found - no further action,,False,1835,36,28,27,24,25,24,32,21,19,33,25,13,24,20,24,15,6,13
,2017-12,Greater Manchester Police,Greater Manchester Police,-2.420776,53.529577,On or near County Road,E01005660,Salford 001B,Anti-social behaviour,,Person search,2017-09-26T19:50:00+00:00,False,,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),Articles for use in criminal damage,Nothing found - no further action,,False,1835,36,28,27,24,25,24,32,21,19,33,25,13,24,20,24,15,6,13
,2018-01,Greater Manchester Police,Greater Manchester Police,-2.420776,53.529577,On or near County Road,E01005660,Salford 001B,Anti-social behaviour,,Person search,2017-09-26T19:50:00+00:00,False,,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),Articles for use in criminal damage,Nothing found - no further action,,False,1835,36,28,27,24,25,24,32,21,19,33,25,13,24,20,24,15,6,13
,2018-05,Greater Manchester Police,Greater Manchester Police,-2.420776,53.529577,On or near County Road,E01005660,Salford 001B,Anti-social behaviour,,Person search,2017-09-26T19:50:00+00:00,False,,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),Articles for use in criminal damage,Nothing found - no further action,,False,1835,36,28,27,24,25,24,32,21,19,33,25,13,24,20,24,15,6,13
,2018-08,Greater Manchester Police,Greater Manchester Police,-2.420776,53.529577,On or near County Road,E01005660,Salford 001B,Anti-social behaviour,,Person search,2017-09-26T19:50:00+00:00,False,,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),Articles for use in criminal damage,Nothing found - no further action,,False,1835,36,28,27,24,25,24,32,21,19,33,25,13,24,20,24,15,6,13
,2018-09,Greater Manchester Police,Greater Manchester Police,-2.420776,53.529577,On or near County Road,E01005660,Salford 001B,Anti-social behaviour,,Person search,2017-09-26T19:50:00+00:00,False,,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),Articles for use in criminal damage,Nothing found - no further action,,False,1835,36,28,27,24,25,24,32,21,19,33,25,13,24,20,24,15,6,13
,2018-10,Greater Manchester Police,Greater Manchester Police,-2.420776,53.529577,On or near County Road,E01005660,Salford 001B,Anti-social behaviour,,Person search,2017-09-26T19:50:00+00:00,False,,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),Articles for use in criminal damage,Nothing found - no further action,,False,1835,36,28,27,24,25,24,32,21,19,33,25,13,24,20,24,15,6,13
,2018-12,Greater Manchester Police,Greater Manchester Police,-2.420776,53.529577,On or near County Road,E01005660,Salford 001B,Anti-social behaviour,,Person search,2017-09-26T19:50:00+00:00,False,,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),Articles for use in criminal damage,Nothing found - no further action,,False,1835,36,28,27,24,25,24,32,21,19,33,25,13,24,20,24,15,6,13
,2017-01,Greater Manchester Police,Greater Manchester Police,-2.425900,53.535087,On or near Thornfield Crescent,E01005660,Salford 001B,Anti-social behaviour,,Person search,2018-05-17T09:45:00+00:00,False,,Male,18-24,White - Irish,White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,,False,1835,36,28,27,24,25,24,32,21,19,33,25,13,24,20,24,15,6,13
,2017-07,Greater Manchester Police,Greater Manchester Police,-2.425900,53.535087,On or near Thornfield Crescent,E01005660,Salford 001B,Anti-social behaviour,,Person search,2018-05-17T09:45:00+00:00,False,,Male,18-24,White - Irish,White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,,False,1835,36,28,27,24,25,24,32,21,19,33,25,13,24,20,24,15,6,13
,2018-07,Greater Manchester Police,Greater Manchester Police,-2.425900,53.535087,On or near Thornfield Crescent,E01005660,Salford 001B,Anti-social behaviour,,Person search,2018-05-17T09:45:00+00:00,False,,Male,18-24,White - Irish,White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,,False,1835,36,28,27,24,25,24,32,21,19,33,25,13,24,20,24,15,6,13
,2017-01,Greater Manchester Police,Greater Manchester Police,-2.425900,53.535087,On or near Thornfield Crescent,E01005660,Salford 001B,Anti-social behaviour,,Vehicle search,2017-12-04T18:36:00+00:00,False,,,,,,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,,False,1835,36,28,27,24,25,24,32,21,19,33,25,13,24,20,24,15,6,13
,2017-07,Greater Manchester Police,Greater Manchester Police,-2.425900,53.535087,On or near Thornfield Crescent,E01005660,Salford 001B,Anti-social behaviour,,Vehicle search,2017-12-04T18:36:00+00:00,False,,,,,,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,,False,1835,36,28,27,24,25,24,32,21,19,33,25,13,24,20,24,15,6,13
,2018-07,Greater Manchester Police,Greater Manchester Police,-2.425900,53.535087,On or near Thornfield Crescent,E01005660,Salford 001B,Anti-social behaviour,,Vehicle search,2017-12-04T18:36:00+00:00,False,,,,,,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,,False,1835,36,28,27,24,25,24,32,21,19,33,25,13,24,20,24,15,6,13
,2017-01,Greater Manchester Police,Greater Manchester Police,-2.432992,53.524832,On or near Ashawe Terrace,E01005661,Salford 004A,Anti-social behaviour,,Person and Vehicle search,2017-08-18T19:30:00+00:00,False,,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Offender cautioned,True,False,1946,34,32,29,34,37,19,22,22,34,22,35,20,26,30,21,13,4,9
,2017-03,Greater Manchester Police,Greater Manchester Police,-2.432992,53.524832,On or near Ashawe Terrace,E01005661,Salford 004A,Anti-social behaviour,,Person and Vehicle search,2017-08-18T19:30:00+00:00,False,,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Offender cautioned,True,False,1946,34,32,29,34,37,19,22,22,34,22,35,20,26,30,21,13,4,9
,2017-04,Greater Manchester Police,Greater Manchester Police,-2.432992,53.524832,On or near Ashawe Terrace,E01005661,Salford 004A,Anti-social behaviour,,Person and Vehicle search,2017-08-18T19:30:00+00:00,False,,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Offender cautioned,True,False,1946,34,32,29,34,37,19,22,22,34,22,35,20,26,30,21,13,4,9
,2017-05,Greater Manchester Police,Greater Manchester Police,-2.432992,53.524832,On or near Ashawe Terrace,E01005661,Salford 004A,Anti-social behaviour,,Person and Vehicle search,2017-08-18T19:30:00+00:00,False,,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Offender cautioned,True,False,1946,34,32,29,34,37,19,22,22,34,22,35,20,26,30,21,13,4,9
,2017-07,Greater Manchester Police,Greater Manchester Police,-2.432992,53.524832,On or near Ashawe Terrace,E01005661,Salford 004A,Anti-social behaviour,,Person and Vehicle search,2017-08-18T19:30:00+00:00,False,,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Offender cautioned,True,False,1946,34,32,29,34,37,19,22,22,34,22,35,20,26,30,21,13,4,9
,2017-08,Greater Manchester Police,Greater Manchester Police,-2.432992,53.524832,On or near Ashawe Terrace,E01005661,Salford 004A,Anti-social behaviour,,Person and Vehicle search,2017-08-18T19:30:00+00:00,False,,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Offender cautioned,True,False,1946,34,32,29,34,37,19,22,22,34,22,35,20,26,30,21,13,4,9
,2017-12,Greater Manchester Police,Greater Manchester Police,-2.432992,53.524832,On or near Ashawe Terrace,E01005661,Salford 004A,Anti-social behaviour,,Person and Vehicle search,2017-08-18T19:30:00+00:00,False,,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Offender cautioned,True,False,1946,34,32,29,34,37,19,22,22,34,22,35,20,26,30,21,13,4,9
,2018-09,Greater Manchester Police,Greater Manchester Police,-2.432992,53.524832,On or near Ashawe Terrace,E01005661,Salford 004A,Anti-social behaviour,,Person and Vehicle search,2017-08-18T19:30:00+00:00,False,,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Offender cautioned,True,False,1946,34,32,29,34,37,19,22,22,34,22,35,20,26,30,21,13,4,9
,2017-02,Greater Manchester Police,Greater Manchester Police,-2.426623,53.537934,On or near Bank Lane,E01005664,Salford 001D,Anti-social behaviour,,Person search,2017-04-16T13:10:00+00:00,False,,Male,10-17,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Nothing found - no further action,,False,1637,28,24,12,25,19,20,21,21,32,24,20,19,18,14,16,16,4,11
,2017-04,Greater Manchester Police,Greater Manchester Police,-2.426623,53.537934,On or near Bank Lane,E01005664,Salford 001D,Anti-social behaviour,,Person search,2017-04-16T13:10:00+00:00,False,,Male,10-17,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Nothing found - no further action,,False,1637,28,24,12,25,19,20,21,21,32,24,20,19,18,14,16,16,4,11
,2017-05,Greater Manchester Police,Greater Manchester Police,-2.426623,53.537934,On or near Bank Lane,E01005664,Salford 001D,Anti-social behaviour,,Person search,2017-04-16T13:10:00+00:00,False,,Male,10-17,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Nothing found - no further action,,False,1637,28,24,12,25,19,20,21,21,32,24,20,19,18,14,16,16,4,11
,2017-06,Greater Manchester Police,Greater Manchester Police,-2.426623,53.537934,On or near Bank Lane,E01005664,Salford 001D,Anti-social behaviour,,Person search,2017-04-16T13:10:00+00:00,False,,Male,10-17,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Nothing found - no further action,,False,1637,28,24,12,25,19,20,21,21,32,24,20,19,18,14,16,16,4,11
,2017-08,Greater Manchester Police,Greater Manchester Police,-2.426623,53.537934,On or near Bank Lane,E01005664,Salford 001D,Anti-social behaviour,,Person search,2017-04-16T13:10:00+00:00,False,,Male,10-17,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Nothing found - no further action,,False,1637,28,24,12,25,19,20,21,21,32,24,20,19,18,14,16,16,4,11
,2017-12,Greater Manchester Police,Greater Manchester Police,-2.426623,53.537934,On or near Bank Lane,E01005664,Salford 001D,Anti-social behaviour,,Person search,2017-04-16T13:10:00+00:00,False,,Male,10-17,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Nothing found - no further action,,False,1637,28,24,12,25,19,20,21,21,32,24,20,19,18,14,16,16,4,11
,2018-03,Greater Manchester Police,Greater Manchester Police,-2.426623,53.537934,On or near Bank Lane,E01005664,Salford 001D,Anti-social behaviour,,Person search,2017-04-16T13:10:00+00:00,False,,Male,10-17,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Nothing found - no further action,,False,1637,28,24,12,25,19,20,21,21,32,24,20,19,18,14,16,16,4,11
,2018-07,Greater Manchester Police,Greater Manchester Police,-2.426623,53.537934,On or near Bank Lane,E01005664,Salford 001D,Anti-social behaviour,,Person search,2017-04-16T13:10:00+00:00,False,,Male,10-17,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Nothing found - no further action,,False,1637,28,24,12,25,19,20,21,21,32,24,20,19,18,14,16,16,4,11
,2018-11,Greater Manchester Police,Greater Manchester Police,-2.426623,53.537934,On or near Bank Lane,E01005664,Salford 001D,Anti-social behaviour,,Person search,2017-04-16T13:10:00+00:00,False,,Male,10-17,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Nothing found - no further action,,False,1637,28,24,12,25,19,20,21,21,32,24,20,19,18,14,16,16,4,11
,2017-03,Greater Manchester Police,Greater Manchester Police,-2.432896,53.536041,On or near Highgate Drive,E01005664,Salford 001D,Anti-social behaviour,,Person search,2018-05-04T10:45:00+00:00,False,,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,,False,1637,28,24,12,25,19,20,21,21,32,24,20,19,18,14,16,16,4,11
,2017-03,Greater Manchester Police,Greater Manchester Police,-2.432896,53.536041,On or near Highgate Drive,E01005664,Salford 001D,Anti-social behaviour,,Vehicle search,2018-05-04T11:20:00+00:00,False,,,,,,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,,False,1637,28,24,12,25,19,20,21,21,32,24,20,19,18,14,16,16,4,11
,2017-12,Greater Manchester Police,Greater Manchester Police,-2.415193,53.537111,On or near Wolver Close,E01005665,Salford 001E,Anti-social behaviour,,Person search,2018-10-28T18:15:00+00:00,False,,Male,25-34,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,False,1776,30,22,31,28,28,28,26,25,25,16,15,13,16,20,23,16,22,13
,2018-12,Greater Manchester Police,Greater Manchester Police,-2.415193,53.537111,On or near Wolver Close,E01005665,Salford 001E,Anti-social behaviour,,Person search,2018-10-28T18:15:00+00:00,False,,Male,25-34,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,False,1776,30,22,31,28,28,28,26,25,25,16,15,13,16,20,23,16,22,13
,2017-01,Greater Manchester Police,Greater Manchester Police,-2.279035,53.477410,On or near Bermondsay Street,E01005667,Salford 028B,Anti-social behaviour,,Person search,2018-01-29T02:41:00+00:00,False,,,25-34,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Nothing found - no further action,,False,1920,22,24,15,18,19,29,16,23,49,51,44,26,25,24,18,18,4,3
,2017-02,Greater Manchester Police,Greater Manchester Police,-2.279035,53.477410,On or near Bermondsay Street,E01005667,Salford 028B,Anti-social behaviour,,Person search,2018-01-29T02:41:00+00:00,False,,,25-34,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Nothing found - no further action,,False,1920,22,24,15,18,19,29,16,23,49,51,44,26,25,24,18,18,4,3
,2017-05,Greater Manchester Police,Greater Manchester Police,-2.279035,53.477410,On or near Bermondsay Street,E01005667,Salford 028B,Anti-social behaviour,,Person search,2018-01-29T02:41:00+00:00,False,,,25-34,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Nothing found - no further action,,False,1920,22,24,15,18,19,29,16,23,49,51,44,26,25,24,18,18,4,3
,2017-06,Greater Manchester Police,Greater Manchester Police,-2.279035,53.477410,On or near Bermondsay Street,E01005667,Salford 028B,Anti-social behaviour,,Person search,2018-01-29T02:41:00+00:00,False,,,25-34,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Nothing found - no further action,,False,1920,22,24,15,18,19,29,16,23,49,51,44,26,25,24,18,18,4,3
,2017-07,Greater Manchester Police,Greater Manchester Police,-2.279035,53.477410,On or near Bermondsay Street,E01005667,Salford 028B,Anti-social behaviour,,Person search,2018-01-29T02:41:00+00:00,False,,,25-34,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Nothing found - no further action,,False,1920,22,24,15,18,19,29,16,23,49,51,44,26,25,24,18,18,4,3
,2017-10,Greater Manchester Police,Greater Manchester Police,-2.279035,53.477410,On or near Bermondsay Street,E01005667,Salford 028B,Anti-social behaviour,,Person search,2018-01-29T02:41:00+00:00,False,,,25-34,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Nothing found - no further action,,False,1920,22,24,15,18,19,29,16,23,49,51,44,26,25,24,18,18,4,3
,2017-11,Greater Manchester Police,Greater Manchester Police,-2.279035,53.477410,On or near Bermondsay Street,E01005667,Salford 028B,Anti-social behaviour,,Person search,2018-01-29T02:41:00+00:00,False,,,25-34,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Nothing found - no further action,,False,1920,22,24,15,18,19,29,16,23,49,51,44,26,25,24,18,18,4,3
,2018-04,Greater Manchester Police,Greater Manchester Police,-2.279035,53.477410,On or near Bermondsay Street,E01005667,Salford 028B,Anti-social behaviour,,Person search,2018-01-29T02:41:00+00:00,False,,,25-34,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Nothing found - no further action,,False,1920,22,24,15,18,19,29,16,23,49,51,44,26,25,24,18,18,4,3
,2018-05,Greater Manchester Police,Greater Manchester Police,-2.279035,53.477410,On or near Bermondsay Street,E01005667,Salford 028B,Anti-social behaviour,,Person search,2018-01-29T02:41:00+00:00,False,,,25-34,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Nothing found - no further action,,False,1920,22,24,15,18,19,29,16,23,49,51,44,26,25,24,18,18,4,3
,2018-09,Greater Manchester Police,Greater Manchester Police,-2.279035,53.477410,On or near Bermondsay Street,E01005667,Salford 028B,Anti-social behaviour,,Person search,2018-01-29T02:41:00+00:00,False,,,25-34,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Nothing found - no further action,,False,1920,22,24,15,18,19,29,16,23,49,51,44,26,25,24,18,18,4,3
,2017-01,Greater Manchester Police,Greater Manchester Police,-2.333160,53.518222,On or near Elizabeth Street,E01005670,Salford 005A,Anti-social behaviour,,Person and Vehicle search,2018-03-21T11:30:00+00:00,True,,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,False,1752,14,11,19,24,20,18,26,23,23,22,26,23,16,21,23,13,13,8
,2017-02,Greater Manchester Police,Greater Manchester Police,-2.333160,53.518222,On or near Elizabeth Street,E01005670,Salford 005A,Anti-social behaviour,,Person and Vehicle search,2018-03-21T11:30:00+00:00,True,,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,False,1752,14,11,19,24,20,18,26,23,23,22,26,23,16,21,23,13,13,8
,2017-11,Greater Manchester Police,Greater Manchester Police,-2.333160,53.518222,On or near Elizabeth Street,E01005670,Salford 005A,Anti-social behaviour,,Person and Vehicle search,2018-03-21T11:30:00+00:00,True,,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,False,1752,14,11,19,24,20,18,26,23,23,22,26,23,16,21,23,13,13,8
,2018-01,Greater Manchester Police,Greater Manchester Police,-2.333160,53.518222,On or near Elizabeth Street,E01005670,Salford 005A,Anti-social behaviour,,Person and Vehicle search,2018-03-21T11:30:00+00:00,True,,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,False,1752,14,11,19,24,20,18,26,23,23,22,26,23,16,21,23,13,13,8
,2018-12,Greater Manchester Police,Greater Manchester Police,-2.333160,53.518222,On or near Elizabeth Street,E01005670,Salford 005A,Anti-social behaviour,,Person and Vehicle search,2018-03-21T11:30:00+00:00,True,,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,False,1752,14,11,19,24,20,18,26,23,23,22,26,23,16,21,23,13,13,8
,2017-01,Greater Manchester Police,Greater Manchester Police,-2.333160,53.518222,On or near Elizabeth Street,E01005670,Salford 005A,Anti-social behaviour,,Person and Vehicle search,2018-03-21T11:30:00+00:00,True,,Male,25-34,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,False,1752,14,11,19,24,20,18,26,23,23,22,26,23,16,21,23,13,13,8
,2017-02,Greater Manchester Police,Greater Manchester Police,-2.333160,53.518222,On or near Elizabeth Street,E01005670,Salford 005A,Anti-social behaviour,,Person and Vehicle search,2018-03-21T11:30:00+00:00,True,,Male,25-34,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,False,1752,14,11,19,24,20,18,26,23,23,22,26,23,16,21,23,13,13,8
,2017-11,Greater Manchester Police,Greater Manchester Police,-2.333160,53.518222,On or near Elizabeth Street,E01005670,Salford 005A,Anti-social behaviour,,Person and Vehicle search,2018-03-21T11:30:00+00:00,True,,Male,25-34,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,False,1752,14,11,19,24,20,18,26,23,23,22,26,23,16,21,23,13,13,8
,2018-01,Greater Manchester Police,Greater Manchester Police,-2.333160,53.518222,On or near Elizabeth Street,E01005670,Salford 005A,Anti-social behaviour,,Person and Vehicle search,2018-03-21T11:30:00+00:00,True,,Male,25-34,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,False,1752,14,11,19,24,20,18,26,23,23,22,26,23,16,21,23,13,13,8
,2018-12,Greater Manchester Police,Greater Manchester Police,-2.333160,53.518222,On or near Elizabeth Street,E01005670,Salford 005A,Anti-social behaviour,,Person and Vehicle search,2018-03-21T11:30:00+00:00,True,,Male,25-34,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,False,1752,14,11,19,24,20,18,26,23,23,22,26,23,16,21,23,13,13,8
,2017-01,Greater Manchester Police,Greater Manchester Police,-2.325738,53.514126,On or near Hopwood Street,E01005671,Salford 012A,Anti-social behaviour,,Person search,2018-03-04T16:55:00+00:00,False,,,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,False,1477,12,10,12,10,12,19,18,14,20,24,16,15,27,18,12,16,7,19
,2017-02,Greater Manchester Police,Greater Manchester Police,-2.325738,53.514126,On or near Hopwood Street,E01005671,Salford 012A,Anti-social behaviour,,Person search,2018-03-04T16:55:00+00:00,False,,,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,False,1477,12,10,12,10,12,19,18,14,20,24,16,15,27,18,12,16,7,19
,2017-04,Greater Manchester Police,Greater Manchester Police,-2.325738,53.514126,On or near Hopwood Street,E01005671,Salford 012A,Anti-social behaviour,,Person search,2018-03-04T16:55:00+00:00,False,,,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,False,1477,12,10,12,10,12,19,18,14,20,24,16,15,27,18,12,16,7,19
,2017-05,Greater Manchester Police,Greater Manchester Police,-2.325738,53.514126,On or near Hopwood Street,E01005671,Salford 012A,Anti-social behaviour,,Person search,2018-03-04T16:55:00+00:00,False,,,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,False,1477,12,10,12,10,12,19,18,14,20,24,16,15,27,18,12,16,7,19
,2017-07,Greater Manchester Police,Greater Manchester Police,-2.325738,53.514126,On or near Hopwood Street,E01005671,Salford 012A,Anti-social behaviour,,Person search,2018-03-04T16:55:00+00:00,False,,,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,False,1477,12,10,12,10,12,19,18,14,20,24,16,15,27,18,12,16,7,19
,2017-11,Greater Manchester Police,Greater Manchester Police,-2.325738,53.514126,On or near Hopwood Street,E01005671,Salford 012A,Anti-social behaviour,,Person search,2018-03-04T16:55:00+00:00,False,,,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,False,1477,12,10,12,10,12,19,18,14,20,24,16,15,27,18,12,16,7,19
,2017-12,Greater Manchester Police,Greater Manchester Police,-2.325738,53.514126,On or near Hopwood Street,E01005671,Salford 012A,Anti-social behaviour,,Person search,2018-03-04T16:55:00+00:00,False,,,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,False,1477,12,10,12,10,12,19,18,14,20,24,16,15,27,18,12,16,7,19
